Codigo,Vereda,Avaluo,Predial
100243000,10,5753000,28765.0
100244000,10,1260000,6300.0
100245000,10,15929000,79645.0
100246000,10,1173000,5865.0
100246000,10,1173000,5865.0
100246000,10,1173000,5865.0
100247000,10,4311000,21555.0
100248000,10,4737000,23685.0
100248000,10,4737000,23685.0
100249000,10,10226000,51130.0
100249000,10,10226000,51130.0
100250000,10,70430000,352150.0
100251000,10,32813000,164065.0
100252000,10,20156000,100780.0
100253000,10,2997000,14985.0
100254000,10,3709000,18545.0
100255000,10,31823000,159115.0
100256000,10,54482000,272410.0
100257000,10,6442000,32210.0
100258000,10,35202000,176010.0
100259000,10,51235000,256175.0
100260000,10,17727000,88635.0
100260000,10,17727000,88635.0
100261000,10,19643000,98215.0
100262000,10,14248000,71240.0
100263000,10,5153000,25765.0
100264000,10,6036000,30180.0
100264001,10,3131000,15655.0
100264002,10,3547000,17735.0
100265000,10,10896000,54480.0
100265000,10,10896000,54480.0
100266000,10,10294000,51470.0
100268000,10,5281000,26405.0
100269000,10,4941000,24705.0
100269000,10,4941000,24705.0
100270000,10,13659000,68295.0
100270000,10,13659000,68295.0
100271000,10,7933000,39665.0
100271000,10,7933000,39665.0
100271000,10,7933000,39665.0
100271000,10,7933000,39665.0
100271000,10,7933000,39665.0
100271000,10,7933000,39665.0
100272000,10,2598000,12990.0
100273000,10,2086000,10430.0
100274000,10,2201000,11005.0
100276000,10,2438000,12190.0
100277000,10,4063000,20315.0
100277000,10,4063000,20315.0
100278000,10,6342000,31710.0
100279000,10,1831000,9155.0
100281000,10,7699000,38495.0
100282000,10,5422000,27110.0
100282000,10,5422000,27110.0
100282000,10,5422000,27110.0
100282000,10,5422000,27110.0
100282000,10,5422000,27110.0
100282000,10,5422000,27110.0
100284000,10,20951000,104755.0
100285000,10,1887000,9435.0
100286000,10,1129000,5645.0
100286000,10,1129000,5645.0
100287000,10,1761000,8805.0
100288000,10,1242000,6210.0
100289000,10,1128000,5640.0
100289000,10,1128000,5640.0
100290000,10,1318000,6590.0
100291000,10,2450000,12250.0
100292000,10,130000,650.0
100293000,10,2565000,12825.0
100294000,10,2039000,10195.0
100295000,10,1698000,8490.0
100296000,10,1622000,8110.0
100297000,10,3906000,19530.0
100298000,10,1622000,8110.0
100299000,10,2372000,11860.0
100300000,10,6036000,30180.0
100300000,10,6036000,30180.0
100301000,10,8448000,42240.0
100302000,10,3816000,19080.0
100303000,10,2072000,10360.0
100303000,10,2072000,10360.0
100304000,10,2209000,11045.0
100305000,10,1095000,5475.0
100305000,10,1095000,5475.0
100306000,10,1355000,6775.0
100307000,10,1318000,6590.0
100308000,10,1810000,9050.0
100308000,10,1810000,9050.0
100308000,10,1810000,9050.0
100308000,10,1810000,9050.0
100308000,10,1810000,9050.0
100308000,10,1810000,9050.0
100308000,10,1810000,9050.0
100310000,10,943000,4715.0
100310000,10,943000,4715.0
100311000,10,1318000,6590.0
100312000,10,2000000,10000.0
100314000,10,2086000,10430.0
100315000,10,3080000,15400.0
100315000,10,3080000,15400.0
100316000,10,2639000,13195.0
100316000,10,2639000,13195.0
100317000,10,2450000,12250.0
100318000,10,3132000,15660.0
100318000,10,3132000,15660.0
100319000,10,2262000,11310.0
100320000,10,25563000,127815.0
100320000,10,25563000,127815.0
100321000,10,4023000,20115.0
100322000,10,8718000,43590.0
100322000,10,8718000,43590.0
100323000,10,8316000,41580.0
100324000,10,1151000,5755.0
100325000,10,1469000,7345.0
100325000,10,1469000,7345.0
100325000,10,1469000,7345.0
100325000,10,1469000,7345.0
100325000,10,1469000,7345.0
100325000,10,1469000,7345.0
100325000,10,1469000,7345.0
100325000,10,1469000,7345.0
100325000,10,1469000,7345.0
100325000,10,1469000,7345.0
100326000,10,1634000,8170.0
100326000,10,1634000,8170.0
100326000,10,1634000,8170.0
100326000,10,1634000,8170.0
100326000,10,1634000,8170.0
100326000,10,1634000,8170.0
100326000,10,1634000,8170.0
100326000,10,1634000,8170.0
100326000,10,1634000,8170.0
100326000,10,1634000,8170.0
100327000,10,1364000,6820.0
100328000,10,1318000,6590.0
100328000,10,1318000,6590.0
100328000,10,1318000,6590.0
100329000,10,2931000,14655.0
100329000,10,2931000,14655.0
100329000,10,2931000,14655.0
100329000,10,2931000,14655.0
100329000,10,2931000,14655.0
100330000,10,1364000,6820.0
100331000,10,420000,2100.0
100332000,10,4023000,20115.0
100333000,10,2095000,10475.0
100333000,10,2095000,10475.0
100334000,10,734000,3670.0
100335000,10,2580000,12900.0
100335000,10,2580000,12900.0
100335000,10,2580000,12900.0
100336000,10,797000,3985.0
100336000,10,797000,3985.0
100337000,10,734000,3670.0
100337000,10,734000,3670.0
100338000,10,549000,2745.0
100338000,10,549000,2745.0
100338000,10,549000,2745.0
100338000,10,549000,2745.0
100338000,10,549000,2745.0
100339000,10,6790000,33950.0
100339000,10,6790000,33950.0
100339000,10,6790000,33950.0
100339000,10,6790000,33950.0
100339000,10,6790000,33950.0
100340000,10,4910000,24550.0
100340000,10,4910000,24550.0
100340000,10,4910000,24550.0
100341000,10,2640000,13200.0
100342000,10,17850000,89250.0
100342000,10,17850000,89250.0
100343000,10,17620000,88100.0
100344000,10,9013000,45065.0
100345000,10,2262000,11310.0
100346000,10,17811000,89055.0
100347000,10,5673000,28365.0
100347000,10,5673000,28365.0
100347000,10,5673000,28365.0
100348000,10,5973000,29865.0
100349000,10,2089000,10445.0
100349000,10,2089000,10445.0
100349000,10,2089000,10445.0
100350000,10,2262000,11310.0
100350000,10,2262000,11310.0
100351000,10,773000,3865.0
100352000,10,312000,1560.0
100353000,10,258000,1290.0
100354000,10,2000000,10000.0
100355000,10,1509000,7545.0
100356000,10,3318000,16590.0
100357000,10,1128000,5640.0
100358000,10,682000,3410.0
100359000,10,682000,3410.0
100360000,10,3775000,18875.0
100361000,10,1887000,9435.0
100362000,10,236000,1180.0
100363000,10,1509000,7545.0
100364000,10,1934000,9670.0
100365000,10,1009000,5045.0
100366000,10,1260000,6300.0
100367000,10,1393000,6965.0
100368000,10,5616000,28080.0
100368000,10,5616000,28080.0
100369000,10,14248000,71240.0
100370000,10,2884000,14420.0
100370000,10,2884000,14420.0
100371000,10,2565000,12825.0
100372000,10,7122000,35610.0
100373000,10,4441000,22205.0
100373000,10,4441000,22205.0
100374000,10,12672000,63360.0
100375000,10,10407000,52035.0
100376000,10,11524000,57620.0
100376000,10,11524000,57620.0
100377000,10,11903000,59515.0
100378000,10,7375000,36875.0
100379000,10,6956000,34780.0
100379000,10,6956000,34780.0
100379000,10,6956000,34780.0
100379000,10,6956000,34780.0
100380000,10,754000,3770.0
100380000,10,754000,3770.0
100380000,10,754000,3770.0
100381000,10,19616000,98080.0
100382000,10,8383000,41915.0
100382000,10,8383000,41915.0
100383000,10,10476000,52380.0
100383000,10,10476000,52380.0
100384000,10,2639000,13195.0
100385000,10,2397000,11985.0
100386000,10,6024000,30120.0
100387000,10,8046000,40230.0
100388000,10,6036000,30180.0
100389000,10,6036000,30180.0
100389000,10,6036000,30180.0
100390000,10,10687000,53435.0
100391000,10,7375000,36875.0
100392000,10,8413000,42065.0
100393000,10,8048000,40240.0
100394000,10,12236000,61180.0
100395000,10,13577000,67885.0
100396000,10,6360000,31800.0
100397000,10,2034000,10170.0
100397000,10,2034000,10170.0
100397000,10,2034000,10170.0
100398000,10,1509000,7545.0
100398000,10,1509000,7545.0
100399000,10,5663000,28315.0
100400000,10,1887000,9435.0
100401000,10,43987000,219935.0
100402000,10,6220000,31100.0
100402000,10,6220000,31100.0
100402000,10,6220000,31100.0
100402000,10,6220000,31100.0
100403000,10,6237000,31185.0
100404000,10,3889000,19445.0
100405000,10,16649000,83245.0
100405000,10,16649000,83245.0
100405000,10,16649000,83245.0
100406000,10,2012000,10060.0
100406000,10,2012000,10060.0
100406000,10,2012000,10060.0
100407000,10,4896000,24480.0
100407000,10,4896000,24480.0
100408000,10,4896000,24480.0
100409000,10,2215000,11075.0
100410000,10,2012000,10060.0
100411000,10,2215000,11075.0
100412000,10,3220000,16100.0
100413000,10,2682000,13410.0
100414000,10,5903000,29515.0
100415000,10,6116000,30580.0
100416000,10,9807000,49035.0
100417000,10,6811000,34055.0
100417000,10,6811000,34055.0
100417000,10,6811000,34055.0
100417000,10,6811000,34055.0
100417000,10,6811000,34055.0
100417000,10,6811000,34055.0
100417000,10,6811000,34055.0
100418000,10,1810000,9050.0
100419000,10,15384000,76920.0
100420000,10,7067000,35335.0
100421000,10,5228000,26140.0
100422000,10,1879000,9395.0
100423000,10,2582000,12910.0
100424000,10,10059000,50295.0
100425000,10,7375000,36875.0
100425000,10,7375000,36875.0
100426000,10,8893000,44465.0
100426000,10,8893000,44465.0
100427000,10,10291000,51455.0
100428000,10,54637000,273185.0
100429000,10,27790000,138950.0
100430000,10,9538000,47690.0
100430000,10,9538000,47690.0
100431000,10,13047000,65235.0
100432000,10,4585000,22925.0
100433000,10,8046000,40230.0
100433000,10,8046000,40230.0
100434000,10,2411000,12055.0
100434000,10,2411000,12055.0
100436000,10,12069000,60345.0
100437000,10,14206000,71030.0
100438000,10,20593000,102965.0
100439000,10,29713000,148565.0
100439000,10,29713000,148565.0
100439000,10,29713000,148565.0
100439000,10,29713000,148565.0
100439000,10,29713000,148565.0
100440000,10,17883000,89415.0
100441000,10,9505000,47525.0
100442000,10,13611000,68055.0
100443000,10,7375000,36875.0
100444000,10,6810000,34050.0
100445000,10,22878000,114390.0
100446000,10,3436000,17180.0
100447000,10,3310000,16550.0
100448000,10,5061000,25305.0
100449000,10,21376000,106880.0
100449000,10,21376000,106880.0
100449000,10,21376000,106880.0
100449000,10,21376000,106880.0
100450000,10,2298000,11490.0
100451000,10,32270000,161350.0
100451000,10,32270000,161350.0
100452000,10,2814000,14070.0
100453000,10,464000,2320.0
100454000,10,5827000,29135.0
100455000,10,2332000,11660.0
100456000,10,1695000,8475.0
100457000,10,2521000,12605.0
100457000,10,2521000,12605.0
100457000,10,2521000,12605.0
100457000,10,2521000,12605.0
100457000,10,2521000,12605.0
100457000,10,2521000,12605.0
100457000,10,2521000,12605.0
100458000,10,6372000,31860.0
100459000,10,8718000,43590.0
100460000,10,10059000,50295.0
100461000,10,5464000,27320.0
100462000,10,5228000,26140.0
100463000,10,4375000,21875.0
100463001,10,1107000,5535.0
100464000,10,681000,3405.0
100466000,10,1128000,5640.0
100467000,10,1055000,5275.0
100468000,10,1924000,9620.0
100469000,10,1709000,8545.0
100470000,10,4075000,20375.0
100471000,10,1698000,8490.0
100471000,10,1698000,8490.0
100472000,10,4105000,20525.0
100472000,10,4105000,20525.0
100473000,10,3228000,16140.0
100473000,10,3228000,16140.0
100474000,10,2510000,12550.0
100475000,10,25649000,128245.0
100478000,10,809000,4045.0
100479000,10,358000,1790.0
100480000,10,607000,3035.0
100481000,10,22736000,113680.0
100482000,10,5344000,26720.0
100484000,10,6980000,34900.0
100487000,10,9221000,46105.0
100488000,10,765000,3825.0
100489000,10,941000,4705.0
100490000,10,2521000,12605.0
100491000,10,5229000,26145.0
100492000,10,582000,2910.0
100493000,10,19299000,96495.0
100494000,10,1878000,9390.0
100495000,10,9389000,46945.0
100495000,10,9389000,46945.0
100496000,10,1344000,6720.0
100497000,10,3938000,19690.0
100498000,10,874000,4370.0
100499000,10,3777000,18885.0
100500000,10,10730000,53650.0
100501000,10,6704000,33520.0
100501000,10,6704000,33520.0
100502000,10,4896000,24480.0
100502000,10,4896000,24480.0
100502000,10,4896000,24480.0
100504000,10,4023000,20115.0
100504000,10,4023000,20115.0
100505000,10,1348000,6740.0
100506000,10,420000,2100.0
100507000,10,2696000,13480.0
100508000,10,943000,4715.0
100508000,10,943000,4715.0
100508000,10,943000,4715.0
100509000,10,1571000,7855.0
100509001,10,193000,965.0
100510000,10,249000,1245.0
100511000,10,453000,2265.0
100512000,10,606000,3030.0
100513000,10,2095000,10475.0
100513000,10,2095000,10475.0
100513000,10,2095000,10475.0
100514000,10,1009000,5045.0
100515000,10,4946000,24730.0
100515000,10,4946000,24730.0
100516000,10,7454000,37270.0
100517000,10,5663000,28315.0
100518000,10,8676000,43380.0
100518000,10,8676000,43380.0
100519000,10,1431000,7155.0
100520000,10,1427000,7135.0
100521000,10,1050000,5250.0
100522000,10,6372000,31860.0
100522000,10,6372000,31860.0
100523000,10,21169000,105845.0
100523000,10,21169000,105845.0
100523000,10,21169000,105845.0
100523000,10,21169000,105845.0
100523000,10,21169000,105845.0
100523000,10,21169000,105845.0
100523000,10,21169000,105845.0
100524000,10,3697000,18485.0
100525000,10,2215000,11075.0
100526000,10,9389000,46945.0
100526000,10,9389000,46945.0
100527000,10,14877000,74385.0
100527000,10,14877000,74385.0
100528000,10,1260000,6300.0
100529000,10,922000,4610.0
100530000,10,2931000,14655.0
100530000,10,2931000,14655.0
100530000,10,2931000,14655.0
100531000,10,2505000,12525.0
100531000,10,2505000,12525.0
100532000,10,2262000,11310.0
100533000,10,2639000,13195.0
100533000,10,2639000,13195.0
100534000,10,734000,3670.0
100536000,10,3687000,18435.0
100537000,10,2682000,13410.0
100538000,10,2548000,12740.0
100539000,10,1973000,9865.0
100539000,10,1973000,9865.0
100540000,10,2548000,12740.0
100542000,10,9140000,45700.0
100542000,10,9140000,45700.0
100543000,10,3508000,17540.0
100544000,10,5562000,27810.0
100544000,10,5562000,27810.0
100545000,10,2262000,11310.0
100546000,10,1318000,6590.0
100547000,10,2912000,14560.0
100547000,10,2912000,14560.0
100548000,10,2829000,14145.0
100548000,10,2829000,14145.0
100549000,10,4345000,21725.0
100549000,10,4345000,21725.0
100550000,10,25456000,127280.0
100551000,10,5663000,28315.0
100552000,10,8514000,42570.0
100553000,10,8046000,40230.0
100554000,10,13411000,67055.0
100555000,10,10338000,51690.0
100555000,10,10338000,51690.0
100555000,10,10338000,51690.0
100556000,10,11675000,58375.0
100557000,10,5663000,28315.0
100557001,10,104000,520.0
100558000,10,2591000,12955.0
100559000,10,943000,4715.0
100560000,10,3016000,15080.0
100561000,10,3318000,16590.0
100561000,10,3318000,16590.0
100562000,10,1509000,7545.0
100564000,10,474000,2370.0
100565000,10,1810000,9050.0
100566000,10,3435000,17175.0
100567000,10,2206000,11030.0
100567000,10,2206000,11030.0
100568000,10,5240000,26200.0
100569000,10,4399000,21995.0
100570000,10,1342000,6710.0
100571000,10,711000,3555.0
100572000,10,3049000,15245.0
100573000,10,114000,570.0
100574000,10,2201000,11005.0
100575000,10,2829000,14145.0
100577000,10,4717000,23585.0
100578000,10,249000,1245.0
100578000,10,249000,1245.0
100579000,10,575000,2875.0
100580000,10,399000,1995.0
100581000,10,2545000,12725.0
100582000,10,389000,1945.0
100583000,10,641000,3205.0
100584000,10,683000,3415.0
100584001,10,627000,3135.0
100585000,10,449000,2245.0
100585000,10,449000,2245.0
100586000,10,6590000,32950.0
100587000,10,3712000,18560.0
100588000,10,21876000,109380.0
100588001,10,893000,4465.0
100588002,10,149000,745.0
100588003,10,205000,1025.0
100588004,10,156000,780.0
100589000,10,1622000,8110.0
100590000,10,4526000,22630.0
100591000,10,2579000,12895.0
100592000,10,6790000,33950.0
100593000,10,3686000,18430.0
100594000,10,399000,1995.0
100594000,10,399000,1995.0
100595000,10,615000,3075.0
100596000,10,421000,2105.0
100597000,10,608000,3040.0
100597000,10,608000,3040.0
100598000,10,842000,4210.0
100598000,10,842000,4210.0
100599000,10,905000,4525.0
100599000,10,905000,4525.0
100599000,10,905000,4525.0
100600000,10,242000,1210.0
100601000,10,420000,2100.0
100601000,10,420000,2100.0
100602000,10,800000,4000.0
100602000,10,800000,4000.0
100602000,10,800000,4000.0
100603000,10,211000,1055.0
100604000,10,501000,2505.0
100604000,10,501000,2505.0
100605000,10,399000,1995.0
100606000,10,449000,2245.0
100607000,10,4399000,21995.0
100608000,10,661000,3305.0
100609000,10,3509000,17545.0
100610000,10,242000,1210.0
100611000,10,501000,2505.0
100612000,10,316000,1580.0
100613000,10,262000,1310.0
100615000,10,608000,3040.0
100616000,10,337000,1685.0
100618000,10,3773000,18865.0
100619000,10,67933000,339665.0
100619000,10,67933000,339665.0
100619000,10,67933000,339665.0
100620000,10,3353000,16765.0
100620000,10,3353000,16765.0
100620000,10,3353000,16765.0
100620000,10,3353000,16765.0
100622000,10,906000,4530.0
100623000,10,6036000,30180.0
100624000,10,8518000,42590.0
100625000,10,30896000,154480.0
100626000,10,6579000,32895.0
100626000,10,6579000,32895.0
100626000,10,6579000,32895.0
100627000,10,5286000,26430.0
100628000,10,4359000,21795.0
100629000,10,7102000,35510.0
100629000,10,7102000,35510.0
100630000,10,318000,1590.0
100631000,10,661000,3305.0
100631000,10,661000,3305.0
100632000,10,28177000,140885.0
100632000,10,28177000,140885.0
100633000,10,1318000,6590.0
100634000,10,399000,1995.0
100635000,10,22129000,110645.0
100635000,10,22129000,110645.0
100635000,10,22129000,110645.0
100635000,10,22129000,110645.0
100635000,10,22129000,110645.0
100636000,10,1260000,6300.0
100636000,10,1260000,6300.0
100638000,10,2548000,12740.0
100639000,10,3563000,17815.0
100639000,10,3563000,17815.0
100640000,10,3142000,15710.0
100641000,10,879000,4395.0
100641000,10,879000,4395.0
100641000,10,879000,4395.0
100642000,10,6455000,32275.0
100643000,10,2548000,12740.0
100645000,10,89893000,449465.0
100645001,10,12735000,63675.0
100646000,10,4130000,20650.0
100647000,10,1757000,8785.0
100648000,10,943000,4715.0
100649000,10,1847000,9235.0
100649000,10,1847000,9235.0
100650000,10,1213000,6065.0
100651000,10,814000,4070.0
100652000,10,420000,2100.0
100655000,10,7539000,37695.0
100656000,10,4672000,23360.0
100657000,10,16764000,83820.0
100658000,10,48835000,244175.0
100659000,10,471000,2355.0
100659000,10,471000,2355.0
100660000,10,9428000,47140.0
100661000,10,2000000,10000.0
100662000,10,1213000,6065.0
100662000,10,1213000,6065.0
100662000,10,1213000,6065.0
100662000,10,1213000,6065.0
100663000,10,11232000,56160.0
100663000,10,11232000,56160.0
100664000,10,682000,3410.0
100665000,10,1273000,6365.0
100666000,10,9977000,49885.0
100666000,10,9977000,49885.0
100667000,10,8474000,42370.0
100668000,10,12942000,64710.0
100668000,10,12942000,64710.0
100669000,10,1509000,7545.0
100670000,10,8801000,44005.0
100670000,10,8801000,44005.0
100672000,10,3815000,19075.0
100673000,10,4610000,23050.0
100675000,10,28937000,144685.0
100676000,10,6718000,33590.0
100677000,10,21457000,107285.0
100678000,10,5628000,28140.0
100678000,10,5628000,28140.0
100679000,10,4023000,20115.0
100679000,10,4023000,20115.0
100680000,10,2053000,10265.0
100681000,10,18023000,90115.0
100682000,10,1128000,5640.0
100683000,10,16868000,84340.0
100684000,10,5939000,29695.0
100684000,10,5939000,29695.0
100685000,10,19382000,96910.0
100685000,10,19382000,96910.0
100686000,10,3606000,18030.0
100686000,10,3606000,18030.0
100687000,10,15929000,79645.0
100687000,10,15929000,79645.0
100688000,10,20535000,102675.0
100689000,10,11002000,55010.0
100690000,10,15328000,76640.0
100691000,10,28623000,143115.0
100692000,10,3436000,17180.0
100694000,10,682000,3410.0
100695000,10,1342000,6710.0
100696000,10,1511000,7555.0
100697000,10,420000,2100.0
100698000,10,754000,3770.0
100699000,10,2771000,13855.0
100699000,10,2771000,13855.0
100699000,10,2771000,13855.0
100699000,10,2771000,13855.0
100700000,10,4928000,24640.0
100701000,10,2610000,13050.0
100702000,10,1509000,7545.0
100702000,10,1509000,7545.0
100702000,10,1509000,7545.0
100706000,10,242000,1210.0
100707000,10,2942000,14710.0
100710000,10,11745000,58725.0
100710000,10,11745000,58725.0
100711000,10,7386000,36930.0
100711000,10,7386000,36930.0
100711000,10,7386000,36930.0
100711000,10,7386000,36930.0
100712000,10,10253000,51265.0
100713000,10,9116000,45580.0
100714000,10,9297000,46485.0
100714000,10,9297000,46485.0
100715000,10,4736000,23680.0
100715000,10,4736000,23680.0
100716000,10,4526000,22630.0
100717000,10,6413000,32065.0
100718000,10,3508000,17540.0
100719000,10,3318000,16590.0
100720000,10,6980000,34900.0
100721000,10,21761000,108805.0
100721000,10,21761000,108805.0
100721000,10,21761000,108805.0
100722000,10,44424000,222120.0
100722001,10,6667000,33335.0
100723000,10,2434000,12170.0
100723000,10,2434000,12170.0
100723000,10,2434000,12170.0
100723000,10,2434000,12170.0
100723000,10,2434000,12170.0
100723000,10,2434000,12170.0
100723000,10,2434000,12170.0
100723000,10,2434000,12170.0
100724000,10,9389000,46945.0
100724000,10,9389000,46945.0
100726000,10,4311000,21555.0
100726000,10,4311000,21555.0
100726000,10,4311000,21555.0
100726000,10,4311000,21555.0
100727000,10,7591000,37955.0
100728000,10,15486000,77430.0
100730000,10,4864000,24320.0
100731000,10,1056000,5280.0
100732000,10,9675000,48375.0
100735000,10,974000,4870.0
100735000,10,974000,4870.0
100735000,10,974000,4870.0
100735000,10,974000,4870.0
100736000,10,5036000,25180.0
100737000,10,3775000,18875.0
100738000,10,3524000,17620.0
100739000,10,3606000,18030.0
100744000,10,6956000,34780.0
100746000,10,26322000,131610.0
100748000,10,13867000,69335.0
100748000,10,13867000,69335.0
100748000,10,13867000,69335.0
100749000,10,4314000,21570.0
100750000,10,954000,4770.0
100751000,10,12104000,60520.0
100752000,10,18825000,94125.0
100753000,10,10814000,54070.0
100754000,10,11149000,55745.0
100755000,10,4813000,24065.0
100756000,10,2766000,13830.0
100757000,10,9827000,49135.0
100759000,10,2469000,12345.0
100760000,10,6116000,30580.0
100760000,10,6116000,30580.0
100761000,10,5701000,28505.0
100762000,10,9223000,46115.0
100762000,10,9223000,46115.0
100763000,10,7754000,38770.0
100764000,10,2151000,10755.0
100765000,10,28053000,140265.0
100766000,10,2512000,12560.0
100767000,10,2189000,10945.0
100767000,10,2189000,10945.0
100768000,10,4560000,22800.0
100769000,10,1810000,9050.0
100770000,10,943000,4715.0
100771000,10,1810000,9050.0
100772000,10,453000,2265.0
100773000,10,1056000,5280.0
100774000,10,1072000,5360.0
100775000,10,4023000,20115.0
100776000,10,5200000,26000.0
100777000,10,4664000,23320.0
100778000,10,6372000,31860.0
100779000,10,11613000,58065.0
100780000,10,77109000,385545.0
100780000,10,77109000,385545.0
100781000,10,5744000,28720.0
100782000,10,5028000,25140.0
100783000,10,5866000,29330.0
100784000,10,918000,4590.0
100785000,10,4225000,21125.0
100786000,10,5560000,27800.0
100787000,10,5756000,28780.0
100787000,10,5756000,28780.0
100787000,10,5756000,28780.0
100787000,10,5756000,28780.0
100787000,10,5756000,28780.0
100787000,10,5756000,28780.0
100787000,10,5756000,28780.0
100788000,10,3508000,17540.0
100788000,10,3508000,17540.0
100789000,10,11734000,58670.0
100789000,10,11734000,58670.0
100790000,10,9792000,48960.0
100791000,10,3184000,15920.0
100792000,10,821000,4105.0
100792000,10,821000,4105.0
100792000,10,821000,4105.0
100793000,10,3524000,17620.0
100794000,10,56737000,283685.0
100794000,10,56737000,283685.0
100795000,10,6704000,33520.0
100796000,10,6116000,30580.0
100797000,10,12885000,64425.0
100798000,10,3547000,17735.0
100798000,10,3547000,17735.0
100798000,10,3547000,17735.0
100799000,10,7755000,38775.0
100799000,10,7755000,38775.0
100800000,10,10059000,50295.0
100801000,10,2931000,14655.0
100802000,10,5866000,29330.0
100803000,10,2095000,10475.0
100805000,10,2512000,12560.0
100806000,10,2766000,13830.0
100807000,10,2512000,12560.0
100808000,10,3939000,19695.0
100809000,10,15087000,75435.0
100810000,10,3288000,16440.0
100811000,10,2931000,14655.0
100812000,10,5043000,25215.0
100813000,10,2892000,14460.0
100814000,10,1887000,9435.0
100814000,10,1887000,9435.0
100815000,10,19947000,99735.0
100815000,10,19947000,99735.0
100816000,10,4117000,20585.0
100817000,10,4610000,23050.0
100817000,10,4610000,23050.0
100817000,10,4610000,23050.0
100818000,10,6069000,30345.0
100818000,10,6069000,30345.0
100818000,10,6069000,30345.0
100819000,10,5774000,28870.0
100819000,10,5774000,28870.0
100819000,10,5774000,28870.0
100820000,10,6704000,33520.0
100821000,10,3898000,19490.0
100822000,10,3646000,18230.0
100823000,10,3912000,19560.0
100824000,10,3775000,18875.0
100826000,10,6990000,34950.0
100826000,10,6990000,34950.0
100827000,10,11826000,59130.0
100828000,10,7966000,39830.0
100829000,10,14248000,71240.0
100830000,10,15752000,78760.0
100831000,10,14248000,71240.0
100832000,10,14248000,71240.0
100833000,10,11443000,57215.0
100834000,10,5239000,26195.0
100835000,10,5240000,26200.0
100836000,10,5365000,26825.0
100837000,10,6704000,33520.0
100838000,10,16764000,83820.0
100839000,10,3119000,15595.0
100839000,10,3119000,15595.0
100840000,10,2513000,12565.0
100840000,10,2513000,12565.0
100841000,10,9705000,48525.0
100842000,10,2262000,11310.0
100842000,10,2262000,11310.0
100843000,10,378000,1890.0
100844000,10,36233000,181165.0
100844000,10,36233000,181165.0
100844000,10,36233000,181165.0
100844000,10,36233000,181165.0
100844000,10,36233000,181165.0
100845000,10,8383000,41915.0
100846000,10,6578000,32890.0
100847000,10,3959000,19795.0
100848000,10,17760000,88800.0
100849000,10,13754000,68770.0
100850000,10,6980000,34900.0
100850000,10,6980000,34900.0
100851000,10,606000,3030.0
100852000,10,31171000,155855.0
100852000,10,31171000,155855.0
100852000,10,31171000,155855.0
100852000,10,31171000,155855.0
100853000,10,17681000,88405.0
100854000,10,4803000,24015.0
100855000,10,4808000,24040.0
100855000,10,4808000,24040.0
100856000,10,5280000,26400.0
100857000,10,5816000,29080.0
100857000,10,5816000,29080.0
100857000,10,5816000,29080.0
100858000,10,4802000,24010.0
100859000,10,3687000,18435.0
100860000,10,2178000,10890.0
100861000,10,5866000,29330.0
100862000,10,1509000,7545.0
100863000,10,5365000,26825.0
100864000,10,2411000,12055.0
100865000,10,8046000,40230.0
100865000,10,8046000,40230.0
100866000,10,8062000,40310.0
100867000,10,4529000,22645.0
100868000,10,3462000,17310.0
100869000,10,2766000,13830.0
100870000,10,645000,3225.0
100871000,10,645000,3225.0
100872000,10,2816000,14080.0
100872000,10,2816000,14080.0
100873000,10,2145000,10725.0
100876000,10,767000,3835.0
100876000,10,767000,3835.0
100877000,10,682000,3410.0
100877000,10,682000,3410.0
100878000,10,568000,2840.0
100878000,10,568000,2840.0
100879000,10,114000,570.0
100879000,10,114000,570.0
100881000,10,2039000,10195.0
100881000,10,2039000,10195.0
100882000,10,791000,3955.0
100882000,10,791000,3955.0
100883000,10,2574000,12870.0
100884000,10,11002000,55010.0
100884001,10,1951000,9755.0
100885000,10,26874000,134370.0
100885000,10,26874000,134370.0
100885000,10,26874000,134370.0
100885000,10,26874000,134370.0
100885000,10,26874000,134370.0
100885000,10,26874000,134370.0
100885000,10,26874000,134370.0
100885000,10,26874000,134370.0
100885000,10,26874000,134370.0
100885000,10,26874000,134370.0
100885000,10,26874000,134370.0
100885001,10,1805000,9025.0
100886000,10,667000,3335.0
100886000,10,667000,3335.0
100886000,10,667000,3335.0
100887000,10,667000,3335.0
100887000,10,667000,3335.0
100887000,10,667000,3335.0
100888000,10,3391000,16955.0
100888000,10,3391000,16955.0
100889000,10,2639000,13195.0
100889000,10,2639000,13195.0
100890000,10,2639000,13195.0
100890000,10,2639000,13195.0
100890000,10,2639000,13195.0
100893000,10,26473000,132365.0
100894000,10,9429000,47145.0
100895000,10,8801000,44005.0
100896000,10,8998000,44990.0
100897000,10,8584000,42920.0
100898000,10,5816000,29080.0
100899000,10,1729000,8645.0
100899000,10,1729000,8645.0
100903000,10,16541000,82705.0
100905000,10,11591000,57955.0
100907000,10,6116000,30580.0
100908000,10,9890000,49450.0
100909000,10,11316000,56580.0
100910000,10,10059000,50295.0
100910000,10,10059000,50295.0
100911000,10,36409000,182045.0
100912000,10,36409000,182045.0
100913000,10,5948000,29740.0
100914000,10,9600000,48000.0
100915000,10,8216000,41080.0
100915000,10,8216000,41080.0
100916000,10,2931000,14655.0
