Codigo,Vereda,Dirección,Avaluo,Predial
20133000,2,EL ROSAL VDA RIQUE,1971000,151040000000000000000000000000
20134000,2,BUENAVISTA VDA RIQUE,1634000,151040000000000000000000000000
20134000,2,BUENAVISTA VDA RIQUE,1634000,151040000000000000000000000000
20135000,2,BUENAVISTA VDA RIQUE,2095000,151040000000000000000000000000
20135000,2,BUENAVISTA VDA RIQUE,2095000,151040000000000000000000000000
20136000,2,EL MANZANO VDA RIQUE,1760000,151040000000000000000000000000
20137000,2,EL PINO VDA RIQUE,2178000,151040000000000000000000000000
20138000,2,EL PEDREGAL VDA RIQUE,2434000,151040000000000000000000000000
20138000,2,EL PEDREGAL VDA RIQUE,2434000,151040000000000000000000000000
20139000,2,CARINO SANTO VDA RIQUE,1671000,151040000000000000000000000000
20140000,2,EL RECUERDO VDA RIQUE,549000,151040000000000000000000000000
20140000,2,EL RECUERDO VDA RIQUE,549000,151040000000000000000000000000
20141000,2,EL PAJONAL VDA RIQUE,3563000,151040000000000000000000000000
20142000,2,LA ESPERANZA VDA RIQUE,1469000,151040000000000000000000000000
20143000,2,LA LOMA VDA RIQUE,667000,151040000000000000000000000000
20144000,2,SAN ALFREDO VDA RIQUE,754000,151040000000000000000000000000
20145000,2,EL DURAZNAL VDA RIQUE,1676000,151040000000000000000000000000
20146000,2,CARINITO VDA RIQUE,1213000,151040000000000000000000000000
20146000,2,CARINITO VDA RIQUE,1213000,151040000000000000000000000000
20147000,2,SAN ANTONIO VDA RIQUE,8383000,151040000000000000000000000000
20148000,2,LOS CEREZOS VDA RIQUE,5448000,151040000000000000000000000000
20149000,2,EL ROSAL VDA RIQUE,9641000,151040000000000000000000000000
20149000,2,EL ROSAL VDA RIQUE,9641000,151040000000000000000000000000
20149000,2,EL ROSAL VDA RIQUE,9641000,151040000000000000000000000000
20149000,2,EL ROSAL VDA RIQUE,9641000,151040000000000000000000000000
20149000,2,EL ROSAL VDA RIQUE,9641000,151040000000000000000000000000
20150000,2,EL ROSAL VDA RIQUE,1128000,151040000000000000000000000000
20151000,2,EL ROSAL VDA RIQUE,462000,151040000000000000000000000000
20152000,2,EL ROSAL VDA RIQUE,1009000,151040000000000000000000000000
20153000,2,LA UNION VDA RIQUE,2891000,151040000000000000000000000000
20154000,2,MANDALAY DVA RIQUE,4655000,151040000000000000000000000000
20155000,2,EL MIRADOR VDA RIQUE,13936000,151040000000000000000000000000
20156000,2,EL PINO VDA RIQUE,12468000,151040000000000000000000000000
20157000,2,EL PEQUENO ROSAL VDA RIQUE,18884000,151040000000000000000000000000
20157000,2,EL PEQUENO ROSAL VDA RIQUE,18884000,151040000000000000000000000000
20158000,2,EL CAIRO Y ROSA BLANCA VDA RIQUE,57205000,151040000000000000000000000000
20159000,2,MENOS ACUERDE VDA RIQUE,586000,151040000000000000000000000000
20160000,2,EL DURAZNO VDA RIQUE,1663000,151040000000000000000000000000
20161000,2,LOS PINOS VDA RIQUE,4622000,151040000000000000000000000000
20162000,2,LA MANGA VDA RIQUE,1831000,151040000000000000000000000000
20163000,2,EL ALJIBE VDA RIQUE,3668000,151040000000000000000000000000
20163000,2,EL ALJIBE VDA RIQUE,3668000,151040000000000000000000000000
20164000,2,SANTA ROSITA VDA RIQUE,4547000,151040000000000000000000000000
20165000,2,EL CARRACO VDA RIQUE,1613000,151040000000000000000000000000
20166000,2,CARRIZAL VDA RIQUE,1980000,151040000000000000000000000000
20167000,2,BUENAVISTA VDA RIQUE,3301000,151040000000000000000000000000
20168000,2,EL ARRAYAN VDA RIQUE,4272000,151040000000000000000000000000
20168000,2,EL ARRAYAN VDA RIQUE,4272000,151040000000000000000000000000
20169000,2,EL ENSUENO VDA RIQUE,3769000,151040000000000000000000000000
20170000,2,LA PRIMAVERA VDA RIQUE,2923000,151040000000000000000000000000
20171000,2,EL VOLCAN VDA RIQUE,667000,151040000000000000000000000000
20172000,2,EL ZARZAL VDA RIQUE,629000,151040000000000000000000000000
20173000,2,EL GRADO VDA RIQUE,335000,151040000000000000000000000000
20174000,2,LA LOMA VDA RIQUE,501000,151040000000000000000000000000
20175000,2,EL MUELLE VDA RIQUE,1050000,151040000000000000000000000000
20176000,2,EL CEDRO VDA RIQUE,3259000,151040000000000000000000000000
20177000,2,EL MANZANO VDA RIQUE,2135000,151040000000000000000000000000
20178000,2,EL CASCAJAL VDA RIQUE,923000,151040000000000000000000000000
20179000,2,EL DURAZNO VDA RIQUE,1509000,151040000000000000000000000000
20180000,2,EL VOLCAN VDA RIQUE,2095000,151040000000000000000000000000
20180000,2,EL VOLCAN VDA RIQUE,2095000,151040000000000000000000000000
20181000,2,EL ROSAL VDA RIQUE,8801000,151040000000000000000000000000
20181000,2,EL ROSAL VDA RIQUE,8801000,151040000000000000000000000000
20182000,2,EL CARINO VDA RIQUE,3060000,151040000000000000000000000000
20182000,2,EL CARINO VDA RIQUE,3060000,151040000000000000000000000000
20183000,2,LA VEGA VDA RIQUE,8383000,151040000000000000000000000000
20183000,2,LA VEGA VDA RIQUE,8383000,151040000000000000000000000000
20183000,2,LA VEGA VDA RIQUE,8383000,151040000000000000000000000000
20183000,2,LA VEGA VDA RIQUE,8383000,151040000000000000000000000000
20183001,2,MEJORA VDA RIQUE,149000,151040000000000000000000000000
20183001,2,MEJORA VDA RIQUE,149000,151040000000000000000000000000
20184000,2,LA ESPERANZA VDA ROQUE,2303000,151040000000000000000000000000
20185000,2,EL ROSAL VDA RIQUE,3646000,151040000000000000000000000000
20186000,2,SAN JOSE VDA RIQUE,1427000,151040000000000000000000000000
20187000,2,XXX VDA RIQUE,7541000,151040000000000000000000000000
20188000,2,EL ESPINO VDA RIQUE,629000,151040000000000000000000000000
20189000,2,EL RECUERDO VDA RIQUE,586000,151040000000000000000000000000
20189000,2,EL RECUERDO VDA RIQUE,586000,151040000000000000000000000000
20190000,2,SAN ANTONIO VDA RIQUE,4610000,151040000000000000000000000000
20191000,2,MENOS ACUERDO VDA RIQUE,1554000,151040000000000000000000000000
20191000,2,MENOS ACUERDO VDA RIQUE,1554000,151040000000000000000000000000
20192000,2,EL CEREZO VDA RIQUE,8801000,151040000000000000000000000000
20193000,2,EL CARRIZAL VDA RIQUE,3250000,151040000000000000000000000000
20194000,2,EL CEREZO VDA RIQUE,9445000,151040000000000000000000000000
20195000,2,LA MANA VDA RIQUE,8312000,151040000000000000000000000000
20196000,2,EL MIRADOR VDA RIQUE,1554000,151040000000000000000000000000
20196000,2,EL MIRADOR VDA RIQUE,1554000,151040000000000000000000000000
20196000,2,EL MIRADOR VDA RIQUE,1554000,151040000000000000000000000000
20197000,2,SAN JOSE VDA RIQUE,4696000,151040000000000000000000000000
20198000,2,EL MANZANO LA ESPERANZA VDA RIQUE,1721000,151040000000000000000000000000
20198000,2,EL MANZANO LA ESPERANZA VDA RIQUE,1721000,151040000000000000000000000000
20199000,2,LA PRIMAVERA VDA RIQUE,1173000,151040000000000000000000000000
20200000,2,EL MANZANO VDA RIQUE,3142000,151040000000000000000000000000
20201000,2,LAS BRISAS VDA RIQUE,4369000,151040000000000000000000000000
20201000,2,LAS BRISAS VDA RIQUE,4369000,151040000000000000000000000000
20202000,2,EL ALJIBE VDA RIQUE,1324000,151040000000000000000000000000
20203000,2,EL SECRETO VDA RIQUE,765000,151040000000000000000000000000
20204000,2,EL MUELLE VDA RIQUE,1156000,151040000000000000000000000000
20205000,2,EL DURAZNAL VDA RIQUE,643000,151040000000000000000000000000
20206000,2,LA PIEDRA VDA RIQUE,643000,151040000000000000000000000000
20207000,2,EL COROBITO VDA RIQUE,1128000,151040000000000000000000000000
20207000,2,EL COROBITO VDA RIQUE,1128000,151040000000000000000000000000
20207000,2,EL COROBITO VDA RIQUE,1128000,151040000000000000000000000000
20208000,2,EL PARAISO VDA RIQUE,797000,151040000000000000000000000000
20209000,2,EL PARAISO VDA RIQUE,5631000,151040000000000000000000000000
20209001,2,MEJORA VDA RIQUE,1406000,151040000000000000000000000000
20209002,2,MEJORA VDA RIQUE,99000,151040000000000000000000000000
20210000,2,XXX VDA RIQUE,998000,151040000000000000000000000000
20211000,2,LA ESPERANZA VDA RIQUE,6790000,151040000000000000000000000000
20212000,2,XXX VDA RIQUE,718000,151040000000000000000000000000
20213000,2,XXX VDA RIQUE,643000,151040000000000000000000000000
20214000,2,LA CAJITA VDA RIQUE,643000,151040000000000000000000000000
20214000,2,LA CAJITA VDA RIQUE,643000,151040000000000000000000000000
20214000,2,LA CAJITA VDA RIQUE,643000,151040000000000000000000000000
20215000,2,EL CARRIZO VDA ROQUE,1960000,151040000000000000000000000000
20216000,2,EL SALITRE VDA RIQUE,4754000,151040000000000000000000000000
20217000,2,LA LAGUNA VDA RIQUE,4524000,151040000000000000000000000000
20218000,2,EL RECUERDO VDA RIQUE,8676000,151040000000000000000000000000
20219000,2,EL MARANJO VDA RIQUE,1634000,151040000000000000000000000000
20220000,2,CARTAGENA VDA RIQUE,2829000,151040000000000000000000000000
20221000,2,BUENOS AIRES VDA RIQUE,3658000,151040000000000000000000000000
20221000,2,BUENOS AIRES VDA RIQUE,3658000,151040000000000000000000000000
20221000,2,BUENOS AIRES VDA RIQUE,3658000,151040000000000000000000000000
20222000,2,LOS GUAMOS VDA RIQUE,5281000,151040000000000000000000000000
20223000,2,TIBANA VDA RIQUE,8834000,151040000000000000000000000000
20223000,2,TIBANA VDA RIQUE,8834000,151040000000000000000000000000
20224000,2,EL SALITRE VDA HUERTA CHICA,13643000,151040000000000000000000000000
20224000,2,EL SALITRE VDA HUERTA CHICA,13643000,151040000000000000000000000000
20225000,2,LA CARBONERA VDA RIQUE,11513000,151040000000000000000000000000
20226000,2,LA QUINTA VDA RIQUE,4046000,151040000000000000000000000000
20227000,2,EL PORVENIR VDA RIQUE,3228000,151040000000000000000000000000
20227001,2,MEJORA VDA RIQUE,1290000,151040000000000000000000000000
20228000,2,LA CANABRAVA VDA RUQUE,1204000,151040000000000000000000000000
20229000,2,EL CEREZO VDA RIQUE,4150000,151040000000000000000000000000
20229000,2,EL CEREZO VDA RIQUE,4150000,151040000000000000000000000000
20230000,2,EL MEMBRILLO VDA RIQUE,1509000,151040000000000000000000000000
20230000,2,EL MEMBRILLO VDA RIQUE,1509000,151040000000000000000000000000
20232000,2,EL FICAL VDA RIQUE,2581000,151040000000000000000000000000
20233000,2,EL CONVENIO VDA RIQUE,525000,151040000000000000000000000000
20234000,2,LITIGIOS VDA RIQUE,1132000,151040000000000000000000000000
20235000,2,EL PORVENIR VDA RIQUE,2151000,151040000000000000000000000000
20236000,2,MIRALINDO VDA RIQUE,2829000,151040000000000000000000000000
20236000,2,MIRALINDO VDA RIQUE,2829000,151040000000000000000000000000
20237000,2,EL PINO Lo 1 VDA RIQUE,2664000,151040000000000000000000000000
20239000,2,SANTA ISABEL VDA RIQUE,2450000,151040000000000000000000000000
20240000,2,EL CAMPAMENTO VDA RIQUE,2396000,151040000000000000000000000000
20241000,2,EL RANCHO DE CHARLIE VDA RIQUE,5469000,151040000000000000000000000000
20242000,2,LOTE EL VOLCAN VDA RIQUE,2151000,151040000000000000000000000000
20243000,2,EL VOLCAN VDA RIQUE,6413000,151040000000000000000000000000
20245000,2,LA CUEVA VDA RIQUE,304000,151040000000000000000000000000
20246000,2,EL VOLCAN VDA RIQUE,754000,151040000000000000000000000000
20247000,2,EL CERRITO VDA RIQUE,1019000,151040000000000000000000000000
20247000,2,EL CERRITO VDA RIQUE,1019000,151040000000000000000000000000
20247000,2,EL CERRITO VDA RIQUE,1019000,151040000000000000000000000000
20248000,2,EL CEREZO VDA RIQUE,2829000,151040000000000000000000000000
20249000,2,LA PRADERA VDA RIQUE,3391000,151040000000000000000000000000
20249001,2,MEJORA VDA RIQUE,299000,151040000000000000000000000000
20250000,2,MIRASOL VDA RIQUE,3775000,151040000000000000000000000000
20251000,2,LA LAGUNA VDA RIQUE,3787000,151040000000000000000000000000
20252000,2,EL VOLCAN VDA RIQUE,2928000,151040000000000000000000000000
20253000,2,EL CARRIZAL VDA RIQUE,7931000,151040000000000000000000000000
20253000,2,EL CARRIZAL VDA RIQUE,7931000,151040000000000000000000000000
20253000,2,EL CARRIZAL VDA RIQUE,7931000,151040000000000000000000000000
20253000,2,EL CARRIZAL VDA RIQUE,7931000,151040000000000000000000000000
20253000,2,EL CARRIZAL VDA RIQUE,7931000,151040000000000000000000000000
20253000,2,EL CARRIZAL VDA RIQUE,7931000,151040000000000000000000000000
20253000,2,EL CARRIZAL VDA RIQUE,7931000,151040000000000000000000000000
20254000,2,EL NARANJO VDA RIQUE,4872000,151040000000000000000000000000
20256000,2,EL DURAZNAL VDA RIQUE,2530000,151040000000000000000000000000
20256000,2,EL DURAZNAL VDA RIQUE,2530000,151040000000000000000000000000
20257000,2,XXX VDA RIQUE,1204000,151040000000000000000000000000
20258000,2,LA LAGUNA VDA RIQUE,6036000,151040000000000000000000000000
20259000,2,LA CAMPINA VDA RIQUE,2362000,151040000000000000000000000000
20260000,2,SAN JOSE VDA RIQUE,4526000,151040000000000000000000000000
20261000,2,LAS MERCEDES VDA RIQUE,14599000,151040000000000000000000000000
20262000,2,LA DORADA VDA RIQUE,3584000,151040000000000000000000000000
20263000,2,EL CONSUELO VDA RIQUE,2907000,151040000000000000000000000000
20264000,2,EL TRIUNFO VDA RIQUE,4150000,151040000000000000000000000000
20264000,2,EL TRIUNFO VDA RIQUE,4150000,151040000000000000000000000000
20265000,2,SAN CARLOS VDA RIQUE,3391000,151040000000000000000000000000
20265001,2,MEJORA VDA RIQUE,194000,151040000000000000000000000000
20265001,2,MEJORA VDA RIQUE,194000,151040000000000000000000000000
20266000,2,EL CERRITO VDA RIQUE,4980000,151040000000000000000000000000
20267000,2,LA CANADA VDA RIQUE,1735000,151040000000000000000000000000
20268000,2,EL CEREZO VDA RIQUE,1355000,151040000000000000000000000000
20269000,2,EL RECUERDO VDA RIQUE,2339000,151040000000000000000000000000
20270000,2,TRIUNFO VDA RIQUE,1395000,151040000000000000000000000000
20271000,2,EL ZARZAL VDA RIQUE,1887000,151040000000000000000000000000
20272000,2,LAS BRISAS VDA RIQUE,642000,151040000000000000000000000000
20272000,2,LAS BRISAS VDA RIQUE,642000,151040000000000000000000000000
20273000,2,LA PRIMAVERA VDA RIQUE,943000,151040000000000000000000000000
20273000,2,LA PRIMAVERA VDA RIQUE,943000,151040000000000000000000000000
20274000,2,EL LIMON VDA RIQUE,983000,151040000000000000000000000000
20275000,2,LOS ARRAYANES VDA RIQUE,2688000,151040000000000000000000000000
20275000,2,LOS ARRAYANES VDA RIQUE,2688000,151040000000000000000000000000
20275000,2,LOS ARRAYANES VDA RIQUE,2688000,151040000000000000000000000000
20276000,2,LOS MICOS VDA RIQUE,1735000,151040000000000000000000000000
20277000,2,XXX VDA RIQUE,568000,151040000000000000000000000000
20278000,2,EL NARANJO VDA RIQUE,378000,151040000000000000000000000000
20279000,2,EL JORDAN VDA RIQUE,2313000,151040000000000000000000000000
20280000,2,PAIPA VDA RIQUE,4150000,151040000000000000000000000000
20280000,2,PAIPA VDA RIQUE,4150000,151040000000000000000000000000
20280000,2,PAIPA VDA RIQUE,4150000,151040000000000000000000000000
20280000,2,PAIPA VDA RIQUE,4150000,151040000000000000000000000000
20280000,2,PAIPA VDA RIQUE,4150000,151040000000000000000000000000
20280000,2,PAIPA VDA RIQUE,4150000,151040000000000000000000000000
20280000,2,PAIPA VDA RIQUE,4150000,151040000000000000000000000000
20280000,2,PAIPA VDA RIQUE,4150000,151040000000000000000000000000
20281000,2,VENECIA VDA RIQUE,3959000,151040000000000000000000000000
20282000,2,LAS JUNTAS VDA RIQUE,2339000,151040000000000000000000000000
20283000,2,EL NARANJO VDA RIQUE,754000,151040000000000000000000000000
20284000,2,BUENAVISTA VDA RIQUE,2907000,151040000000000000000000000000
20285000,2,LOS CEREZOS VDA RIQUE,1582000,151040000000000000000000000000
20286000,2,SAN ANTONIO VDA RIQUE,4150000,151040000000000000000000000000
20286000,2,SAN ANTONIO VDA RIQUE,4150000,151040000000000000000000000000
20287000,2,EL OCASO VDA RIQUE,4355000,151040000000000000000000000000
20287000,2,EL OCASO VDA RIQUE,4355000,151040000000000000000000000000
20287000,2,EL OCASO VDA RIQUE,4355000,151040000000000000000000000000
20287000,2,EL OCASO VDA RIQUE,4355000,151040000000000000000000000000
20287000,2,EL OCASO VDA RIQUE,4355000,151040000000000000000000000000
20287000,2,EL OCASO VDA RIQUE,4355000,151040000000000000000000000000
20288000,2,EL RECUERDO VDA RIQUE,1634000,151040000000000000000000000000
20289000,2,EL PINO VDA RIQUE,263000,151040000000000000000000000000
20290000,2,EL MORRO VDA RIQUE,415000,151040000000000000000000000000
20291000,2,EL LIMONCITO VDA RIQUE,822000,151040000000000000000000000000
20292000,2,EL PIEDRON VDA RIQUE,1451000,151040000000000000000000000000
20293000,2,EL MORAL VDA RIQUE,1118000,151040000000000000000000000000
20293000,2,EL MORAL VDA RIQUE,1118000,151040000000000000000000000000
20294000,2,LOS PINOS VDA RIQUE,998000,151040000000000000000000000000
20295000,2,EL CERRITO VDA RIQUE,17016000,151040000000000000000000000000
20295000,2,EL CERRITO VDA RIQUE,17016000,151040000000000000000000000000
20296000,2,NARANJITO VDA RIQUE,3577000,151040000000000000000000000000
20296000,2,NARANJITO VDA RIQUE,3577000,151040000000000000000000000000
20296000,2,NARANJITO VDA RIQUE,3577000,151040000000000000000000000000
20296000,2,NARANJITO VDA RIQUE,3577000,151040000000000000000000000000
20296000,2,NARANJITO VDA RIQUE,3577000,151040000000000000000000000000
20296000,2,NARANJITO VDA RIQUE,3577000,151040000000000000000000000000
20296000,2,NARANJITO VDA RIQUE,3577000,151040000000000000000000000000
20296000,2,NARANJITO VDA RIQUE,3577000,151040000000000000000000000000
20296000,2,NARANJITO VDA RIQUE,3577000,151040000000000000000000000000
20296000,2,NARANJITO VDA RIQUE,3577000,151040000000000000000000000000
20296000,2,NARANJITO VDA RIQUE,3577000,151040000000000000000000000000
20297000,2,CASA PINTADA VDA RIQUE,2206000,151040000000000000000000000000
20297000,2,CASA PINTADA VDA RIQUE,2206000,151040000000000000000000000000
20297000,2,CASA PINTADA VDA RIQUE,2206000,151040000000000000000000000000
20297000,2,CASA PINTADA VDA RIQUE,2206000,151040000000000000000000000000
20297000,2,CASA PINTADA VDA RIQUE,2206000,151040000000000000000000000000
20297000,2,CASA PINTADA VDA RIQUE,2206000,151040000000000000000000000000
20297000,2,CASA PINTADA VDA RIQUE,2206000,151040000000000000000000000000
20298000,2,PALERMO VDA RIQUE,2931000,151040000000000000000000000000
20299000,2,LA ESPERANZA VDA RIQUE,1092000,151040000000000000000000000000
20300000,2,SAN ANTONIO VDA RIQUE,2262000,151040000000000000000000000000
20301000,2,ESPERANZA VDA RIQUE,1360000,151040000000000000000000000000
20302000,2,LA VEGA VDA RIQUE,3886000,151040000000000000000000000000
20303000,2,LA VEGA VDA RIQUE,1582000,151040000000000000000000000000
20303000,2,LA VEGA VDA RIQUE,1582000,151040000000000000000000000000
20304000,2,LOTE DE TERRENO VDA RIQUE,606000,151040000000000000000000000000
20305000,2,LA VEGA VDA RIQUE,1606000,151040000000000000000000000000
20306000,2,ARRAYANES VDA RIQUE,1446000,151040000000000000000000000000
20307000,2,LA VEGA VDA RIQUE,2226000,151040000000000000000000000000
20308000,2,EL NARANJO VDA RIQUE,4110000,151040000000000000000000000000
20308000,2,EL NARANJO VDA RIQUE,4110000,151040000000000000000000000000
20309000,2,NUEVA ESPERANZA VDA RIQUE,2183000,151040000000000000000000000000
20310000,2,LA ESPERANZA VDA RIQUE,2450000,151040000000000000000000000000
20310000,2,LA ESPERANZA VDA RIQUE,2450000,151040000000000000000000000000
20311000,2,EL CUCHARO VDA RIQUE,4450000,151040000000000000000000000000
20311000,2,EL CUCHARO VDA RIQUE,4450000,151040000000000000000000000000
20311000,2,EL CUCHARO VDA RIQUE,4450000,151040000000000000000000000000
